,SEASON_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ABBREVIATION,GAME_DAY,GAME_TIME
0,22021,MIL,NOP,2022-01-01,23:30
1,22021,NOP,MIL,2022-01-01,23:30
2,22021,DET,SAS,2022-01-02,00:00
3,22021,SAS,DET,2022-01-02,00:00
4,22021,WAS,CHI,2022-01-02,00:00
5,22021,CHI,WAS,2022-01-02,00:00
6,22021,BKN,LAC,2022-01-02,00:30
7,22021,LAC,BKN,2022-01-02,00:30
8,22021,HOU,DEN,2022-01-02,01:00
9,22021,DEN,HOU,2022-01-02,01:00
10,22021,UTA,GSW,2022-01-02,02:00
11,22021,GSW,UTA,2022-01-02,02:00
12,22021,TOR,NYK,2022-01-02,20:30
13,22021,NYK,TOR,2022-01-02,20:30
14,22021,BOS,ORL,2022-01-02,23:00
15,22021,ORL,BOS,2022-01-02,23:00
16,22021,CLE,IND,2022-01-02,23:00
17,22021,IND,CLE,2022-01-02,23:00
18,22021,SAC,MIA,2022-01-02,23:00
19,22021,MIA,SAC,2022-01-02,23:00
20,22021,CHA,PHX,2022-01-03,00:00
21,22021,PHX,CHA,2022-01-03,00:00
22,22021,OKC,DAL,2022-01-03,00:00
23,22021,DAL,OKC,2022-01-03,00:00
24,22021,LAL,MIN,2022-01-03,02:30
25,22021,MIN,LAL,2022-01-03,02:30
26,22021,PHI,HOU,2022-01-04,00:00
27,22021,HOU,PHI,2022-01-04,00:00
28,22021,WAS,CHA,2022-01-04,00:00
29,22021,CHA,WAS,2022-01-04,00:00
30,22021,BKN,MEM,2022-01-04,00:30
31,22021,MEM,BKN,2022-01-04,00:30
32,22021,CHI,ORL,2022-01-04,01:00
33,22021,ORL,CHI,2022-01-04,01:00
34,22021,MIL,DET,2022-01-04,01:00
35,22021,DET,MIL,2022-01-04,01:00
36,22021,NOP,UTA,2022-01-04,01:00
37,22021,UTA,NOP,2022-01-04,01:00
38,22021,DAL,DEN,2022-01-04,01:30
39,22021,DEN,DAL,2022-01-04,01:30
40,22021,GSW,MIA,2022-01-04,03:00
41,22021,MIA,GSW,2022-01-04,03:00
42,22021,POR,ATL,2022-01-04,03:00
43,22021,ATL,POR,2022-01-04,03:00
44,22021,LAC,MIN,2022-01-04,03:30
45,22021,MIN,LAC,2022-01-04,03:30
46,22021,CLE,MEM,2022-01-05,00:00
47,22021,MEM,CLE,2022-01-05,00:00
48,22021,TOR,SAS,2022-01-05,00:00
49,22021,SAS,TOR,2022-01-05,00:00
50,22021,NYK,IND,2022-01-05,00:30
51,22021,IND,NYK,2022-01-05,00:30
52,22021,NOP,PHX,2022-01-05,01:00
53,22021,PHX,NOP,2022-01-05,01:00
54,22021,LAL,SAC,2022-01-05,03:30
55,22021,SAC,LAL,2022-01-05,03:30
56,22021,CHA,DET,2022-01-06,00:00
57,22021,DET,CHA,2022-01-06,00:00
58,22021,ORL,PHI,2022-01-06,00:00
59,22021,PHI,ORL,2022-01-06,00:00
60,22021,WAS,HOU,2022-01-06,00:00
61,22021,HOU,WAS,2022-01-06,00:00
62,22021,BOS,SAS,2022-01-06,00:30
63,22021,SAS,BOS,2022-01-06,00:30
64,22021,IND,BKN,2022-01-06,00:30
65,22021,BKN,IND,2022-01-06,00:30
66,22021,DAL,GSW,2022-01-06,00:30
67,22021,GSW,DAL,2022-01-06,00:30
68,22021,MIL,TOR,2022-01-06,01:00
69,22021,TOR,MIL,2022-01-06,01:00
70,22021,MIN,OKC,2022-01-06,01:00
71,22021,OKC,MIN,2022-01-06,01:00
72,22021,DEN,UTA,2022-01-06,03:00
73,22021,UTA,DEN,2022-01-06,03:00
74,22021,POR,MIA,2022-01-06,03:00
75,22021,MIA,POR,2022-01-06,03:00
76,22021,SAC,ATL,2022-01-06,03:00
77,22021,ATL,SAC,2022-01-06,03:00
78,22021,NYK,BOS,2022-01-07,00:30
79,22021,BOS,NYK,2022-01-07,00:30
80,22021,MEM,DET,2022-01-07,01:00
81,22021,DET,MEM,2022-01-07,01:00
82,22021,NOP,GSW,2022-01-07,01:00
83,22021,GSW,NOP,2022-01-07,01:00
84,22021,PHX,LAC,2022-01-07,03:00
85,22021,LAC,PHX,2022-01-07,03:00
86,22021,PHI,SAS,2022-01-08,00:00
87,22021,SAS,PHI,2022-01-08,00:00
88,22021,BKN,MIL,2022-01-08,00:30
89,22021,MIL,BKN,2022-01-08,00:30
90,22021,TOR,UTA,2022-01-08,00:30
91,22021,UTA,TOR,2022-01-08,00:30
92,22021,CHI,WAS,2022-01-08,01:00
93,22021,WAS,CHI,2022-01-08,01:00
94,22021,HOU,DAL,2022-01-08,01:00
95,22021,DAL,HOU,2022-01-08,01:00
96,22021,OKC,MIN,2022-01-08,01:00
97,22021,MIN,OKC,2022-01-08,01:00
98,22021,DEN,SAC,2022-01-08,02:00
99,22021,SAC,DEN,2022-01-08,02:00
100,22021,LAL,ATL,2022-01-08,03:00
101,22021,ATL,LAL,2022-01-08,03:00
102,22021,POR,CLE,2022-01-08,03:00
103,22021,CLE,POR,2022-01-08,03:00
104,22021,LAC,MEM,2022-01-08,20:30
105,22021,MEM,LAC,2022-01-08,20:30
106,22021,CHA,MIL,2022-01-09,00:00
107,22021,MIL,CHA,2022-01-09,00:00
108,22021,DET,ORL,2022-01-09,00:00
109,22021,ORL,DET,2022-01-09,00:00
110,22021,IND,UTA,2022-01-09,00:00
111,22021,UTA,IND,2022-01-09,00:00
112,22021,BOS,NYK,2022-01-09,00:30
113,22021,NYK,BOS,2022-01-09,00:30
114,22021,PHX,MIA,2022-01-09,02:00
115,22021,MIA,PHX,2022-01-09,02:00
116,22021,BKN,SAS,2022-01-09,17:00
117,22021,SAS,BKN,2022-01-09,17:00
118,22021,LAC,ATL,2022-01-09,20:30
119,22021,ATL,LAC,2022-01-09,20:30
120,22021,ORL,WAS,2022-01-09,23:00
121,22021,WAS,ORL,2022-01-09,23:00
122,22021,TOR,NOP,2022-01-09,23:00
123,22021,NOP,TOR,2022-01-09,23:00
124,22021,HOU,MIN,2022-01-10,00:00
125,22021,MIN,HOU,2022-01-10,00:00
126,22021,OKC,DEN,2022-01-10,00:00
127,22021,DEN,OKC,2022-01-10,00:00
128,22021,DAL,CHI,2022-01-10,00:30
129,22021,CHI,DAL,2022-01-10,00:30
130,22021,GSW,CLE,2022-01-10,01:30
131,22021,CLE,GSW,2022-01-10,01:30
132,22021,POR,SAC,2022-01-10,02:00
133,22021,SAC,POR,2022-01-10,02:00
134,22021,LAL,MEM,2022-01-10,02:30
135,22021,MEM,LAL,2022-01-10,02:30
136,22021,CHA,MIL,2022-01-11,00:00
137,22021,MIL,CHA,2022-01-11,00:00
138,22021,DET,UTA,2022-01-11,00:00
139,22021,UTA,DET,2022-01-11,00:00
140,22021,BOS,IND,2022-01-11,00:30
141,22021,IND,BOS,2022-01-11,00:30
142,22021,NYK,SAS,2022-01-11,00:30
143,22021,SAS,NYK,2022-01-11,00:30
144,22021,HOU,PHI,2022-01-11,01:00
145,22021,PHI,HOU,2022-01-11,01:00
146,22021,POR,BKN,2022-01-11,03:00
147,22021,BKN,POR,2022-01-11,03:00
148,22021,SAC,CLE,2022-01-11,03:00
149,22021,CLE,SAC,2022-01-11,03:00
150,22021,WAS,OKC,2022-01-12,00:00
151,22021,OKC,WAS,2022-01-12,00:00
152,22021,TOR,PHX,2022-01-12,00:30
153,22021,PHX,TOR,2022-01-12,00:30
154,22021,CHI,DET,2022-01-12,01:00
155,22021,DET,CHI,2022-01-12,01:00
156,22021,MEM,GSW,2022-01-12,01:00
157,22021,GSW,MEM,2022-01-12,01:00
158,22021,NOP,MIN,2022-01-12,01:00
159,22021,MIN,NOP,2022-01-12,01:00
160,22021,LAC,DEN,2022-01-12,03:30
161,22021,DEN,LAC,2022-01-12,03:30
162,22021,IND,BOS,2022-01-13,00:00
163,22021,BOS,IND,2022-01-13,00:00
164,22021,PHI,CHA,2022-01-13,00:00
165,22021,CHA,PHI,2022-01-13,00:00
166,22021,WAS,ORL,2022-01-13,00:00
167,22021,ORL,WAS,2022-01-13,00:00
168,22021,ATL,MIA,2022-01-13,00:30
169,22021,MIA,ATL,2022-01-13,00:30
170,22021,NYK,DAL,2022-01-13,00:30
171,22021,DAL,NYK,2022-01-13,00:30
172,22021,SAS,HOU,2022-01-13,01:30
173,22021,HOU,SAS,2022-01-13,01:30
174,22021,UTA,CLE,2022-01-13,02:00
175,22021,CLE,UTA,2022-01-13,02:00
176,22021,CHI,BKN,2022-01-13,03:00
177,22021,BKN,CHI,2022-01-13,03:00
178,22021,SAC,LAL,2022-01-13,03:00
179,22021,LAL,SAC,2022-01-13,03:00
180,22021,MIL,GSW,2022-01-14,00:30
181,22021,GSW,MIL,2022-01-14,00:30
182,22021,MEM,MIN,2022-01-14,01:00
183,22021,MIN,MEM,2022-01-14,01:00
184,22021,NOP,LAC,2022-01-14,01:00
185,22021,LAC,NOP,2022-01-14,01:00
186,22021,BKN,OKC,2022-01-14,01:30
187,22021,OKC,BKN,2022-01-14,01:30
188,22021,DEN,POR,2022-01-14,03:00
189,22021,POR,DEN,2022-01-14,03:00
190,22021,CHA,ORL,2022-01-15,00:00
191,22021,ORL,CHA,2022-01-15,00:00
192,22021,DET,TOR,2022-01-15,00:00
193,22021,TOR,DET,2022-01-15,00:00
194,22021,IND,PHX,2022-01-15,00:00
195,22021,PHX,IND,2022-01-15,00:00
196,22021,PHI,BOS,2022-01-15,00:00
197,22021,BOS,PHI,2022-01-15,00:00
198,22021,CHI,GSW,2022-01-15,00:30
199,22021,GSW,CHI,2022-01-15,00:30
200,22021,MIA,ATL,2022-01-15,01:00
201,22021,ATL,MIA,2022-01-15,01:00
202,22021,SAS,CLE,2022-01-15,01:30
203,22021,CLE,SAS,2022-01-15,01:30
204,22021,MEM,DAL,2022-01-15,03:00
205,22021,DAL,MEM,2022-01-15,03:00
206,22021,SAC,HOU,2022-01-15,03:00
207,22021,HOU,SAC,2022-01-15,03:00
208,22021,MIL,TOR,2022-01-15,23:30
209,22021,TOR,MIL,2022-01-15,23:30
210,22021,WAS,POR,2022-01-16,00:00
211,22021,POR,WAS,2022-01-16,00:00
212,22021,ATL,NYK,2022-01-16,00:30
213,22021,NYK,ATL,2022-01-16,00:30
214,22021,BKN,NOP,2022-01-16,00:30
215,22021,NOP,BKN,2022-01-16,00:30
216,22021,MIA,PHI,2022-01-16,01:00
217,22021,PHI,MIA,2022-01-16,01:00
218,22021,OKC,CLE,2022-01-16,01:00
219,22021,CLE,OKC,2022-01-16,01:00
220,22021,BOS,CHI,2022-01-16,01:30
221,22021,CHI,BOS,2022-01-16,01:30
222,22021,SAS,LAC,2022-01-16,01:30
223,22021,LAC,SAS,2022-01-16,01:30
224,22021,DEN,LAL,2022-01-16,02:00
225,22021,LAL,DEN,2022-01-16,02:00
226,22021,DAL,ORL,2022-01-16,02:30
227,22021,ORL,DAL,2022-01-16,02:30
228,22021,DET,PHX,2022-01-16,18:00
229,22021,PHX,DET,2022-01-16,18:00
230,22021,SAC,HOU,2022-01-16,23:00
231,22021,HOU,SAC,2022-01-16,23:00
232,22021,MIN,GSW,2022-01-17,01:00
233,22021,GSW,MIN,2022-01-17,01:00
234,22021,DEN,UTA,2022-01-17,01:00
235,22021,UTA,DEN,2022-01-17,01:00
236,22021,BOS,NOP,2022-01-17,17:30
237,22021,NOP,BOS,2022-01-17,17:30
238,22021,NYK,CHA,2022-01-17,18:00
239,22021,CHA,NYK,2022-01-17,18:00
240,22021,WAS,PHI,2022-01-17,19:00
241,22021,PHI,WAS,2022-01-17,19:00
242,22021,CLE,BKN,2022-01-17,20:00
243,22021,BKN,CLE,2022-01-17,20:00
244,22021,MEM,CHI,2022-01-17,20:30
245,22021,CHI,MEM,2022-01-17,20:30
246,22021,LAC,IND,2022-01-17,20:30
247,22021,IND,LAC,2022-01-17,20:30
248,22021,ATL,MIL,2022-01-17,23:00
249,22021,MIL,ATL,2022-01-17,23:00
250,22021,ORL,POR,2022-01-18,00:00
251,22021,POR,ORL,2022-01-18,00:00
252,22021,MIA,TOR,2022-01-18,00:30
253,22021,TOR,MIA,2022-01-18,00:30
254,22021,DAL,OKC,2022-01-18,01:30
255,22021,OKC,DAL,2022-01-18,01:30
256,22021,SAS,PHX,2022-01-18,01:30
257,22021,PHX,SAS,2022-01-18,01:30
258,22021,LAL,UTA,2022-01-18,03:30
259,22021,UTA,LAL,2022-01-18,03:30
260,22021,NYK,MIN,2022-01-19,00:30
261,22021,MIN,NYK,2022-01-19,00:30
262,22021,GSW,DET,2022-01-19,03:00
263,22021,DET,GSW,2022-01-19,03:00
264,22021,PHI,ORL,2022-01-20,00:00
265,22021,ORL,PHI,2022-01-20,00:00
266,22021,WAS,BKN,2022-01-20,00:00
267,22021,BKN,WAS,2022-01-20,00:00
268,22021,ATL,MIN,2022-01-20,00:30
269,22021,MIN,ATL,2022-01-20,00:30
270,22021,BOS,CHA,2022-01-20,00:30
271,22021,CHA,BOS,2022-01-20,00:30
272,22021,MIA,POR,2022-01-20,00:30
273,22021,POR,MIA,2022-01-20,00:30
274,22021,CHI,CLE,2022-01-20,01:00
275,22021,CLE,CHI,2022-01-20,01:00
276,22021,MIL,MEM,2022-01-20,01:00
277,22021,MEM,MIL,2022-01-20,01:00
278,22021,DAL,TOR,2022-01-20,01:30
279,22021,TOR,DAL,2022-01-20,01:30
280,22021,SAS,OKC,2022-01-20,01:30
281,22021,OKC,SAS,2022-01-20,01:30
282,22021,UTA,HOU,2022-01-20,02:00
283,22021,HOU,UTA,2022-01-20,02:00
284,22021,DEN,LAC,2022-01-20,03:00
285,22021,LAC,DEN,2022-01-20,03:00
286,22021,SAC,DET,2022-01-20,03:00
287,22021,DET,SAC,2022-01-20,03:00
288,22021,LAL,IND,2022-01-20,03:30
289,22021,IND,LAL,2022-01-20,03:30
290,22021,NYK,NOP,2022-01-21,00:30
291,22021,NOP,NYK,2022-01-21,00:30
292,22021,DAL,PHX,2022-01-21,00:30
293,22021,PHX,DAL,2022-01-21,00:30
294,22021,GSW,IND,2022-01-21,03:00
295,22021,IND,GSW,2022-01-21,03:00
296,22021,CHA,OKC,2022-01-22,00:00
297,22021,OKC,CHA,2022-01-22,00:00
298,22021,ORL,LAL,2022-01-22,00:00
299,22021,LAL,ORL,2022-01-22,00:00
300,22021,PHI,LAC,2022-01-22,00:00
301,22021,LAC,PHI,2022-01-22,00:00
302,22021,ATL,MIA,2022-01-22,00:30
303,22021,MIA,ATL,2022-01-22,00:30
304,22021,BOS,POR,2022-01-22,00:30
305,22021,POR,BOS,2022-01-22,00:30
306,22021,WAS,TOR,2022-01-22,01:00
307,22021,TOR,WAS,2022-01-22,01:00
308,22021,MIL,CHI,2022-01-22,01:00
309,22021,CHI,MIL,2022-01-22,01:00
310,22021,SAS,BKN,2022-01-22,01:30
311,22021,BKN,SAS,2022-01-22,01:30
312,22021,DEN,MEM,2022-01-22,02:00
313,22021,MEM,DEN,2022-01-22,02:00
314,22021,UTA,DET,2022-01-22,02:00
315,22021,DET,UTA,2022-01-22,02:00
316,22021,GSW,HOU,2022-01-22,03:00
317,22021,HOU,GSW,2022-01-22,03:00
318,22021,MIL,SAC,2022-01-23,00:00
319,22021,SAC,MIL,2022-01-23,00:00
320,22021,CLE,OKC,2022-01-23,01:00
321,22021,OKC,CLE,2022-01-23,01:00
322,22021,PHX,IND,2022-01-23,02:00
323,22021,IND,PHX,2022-01-23,02:00
324,22021,NYK,LAC,2022-01-23,18:00
325,22021,LAC,NYK,2022-01-23,18:00
326,22021,WAS,BOS,2022-01-23,20:30
327,22021,BOS,WAS,2022-01-23,20:30
328,22021,MIA,LAL,2022-01-23,23:00
329,22021,LAL,MIA,2022-01-23,23:00
330,22021,ORL,CHI,2022-01-23,23:00
331,22021,CHI,ORL,2022-01-23,23:00
332,22021,TOR,POR,2022-01-23,23:00
333,22021,POR,TOR,2022-01-23,23:00
334,22021,CHA,ATL,2022-01-24,00:00
335,22021,ATL,CHA,2022-01-24,00:00
336,22021,SAS,PHI,2022-01-24,00:00
337,22021,PHI,SAS,2022-01-24,00:00
338,22021,DAL,MEM,2022-01-24,00:30
339,22021,MEM,DAL,2022-01-24,00:30
340,22021,MIN,BKN,2022-01-24,01:00
341,22021,BKN,MIN,2022-01-24,01:00
342,22021,DEN,DET,2022-01-24,01:00
343,22021,DET,DEN,2022-01-24,01:00
344,22021,GSW,UTA,2022-01-24,01:30
345,22021,UTA,GSW,2022-01-24,01:30
346,22021,CLE,NYK,2022-01-25,00:00
347,22021,NYK,CLE,2022-01-25,00:00
348,22021,NOP,IND,2022-01-25,01:00
349,22021,IND,NOP,2022-01-25,01:00
350,22021,OKC,CHI,2022-01-25,01:00
351,22021,CHI,OKC,2022-01-25,01:00
352,22021,PHX,UTA,2022-01-25,02:00
353,22021,UTA,PHX,2022-01-25,02:00
354,22021,PHI,NOP,2022-01-26,00:00
355,22021,NOP,PHI,2022-01-26,00:00
356,22021,DET,DEN,2022-01-26,00:00
357,22021,DEN,DET,2022-01-26,00:00
358,22021,TOR,CHA,2022-01-26,00:00
359,22021,CHA,TOR,2022-01-26,00:00
360,22021,WAS,LAC,2022-01-26,00:00
361,22021,LAC,WAS,2022-01-26,00:00
362,22021,BOS,SAC,2022-01-26,00:30
363,22021,SAC,BOS,2022-01-26,00:30
364,22021,BKN,LAL,2022-01-26,00:30
365,22021,LAL,BKN,2022-01-26,00:30
366,22021,HOU,SAS,2022-01-26,01:00
367,22021,SAS,HOU,2022-01-26,01:00
368,22021,GSW,DAL,2022-01-26,03:00
369,22021,DAL,GSW,2022-01-26,03:00
370,22021,POR,MIN,2022-01-26,03:00
371,22021,MIN,POR,2022-01-26,03:00
372,22021,CLE,MIL,2022-01-27,00:00
373,22021,MIL,CLE,2022-01-27,00:00
374,22021,IND,CHA,2022-01-27,00:00
375,22021,CHA,IND,2022-01-27,00:00
376,22021,ORL,LAC,2022-01-27,00:00
377,22021,LAC,ORL,2022-01-27,00:00
378,22021,ATL,SAC,2022-01-27,00:30
379,22021,SAC,ATL,2022-01-27,00:30
380,22021,MIA,NYK,2022-01-27,00:30
381,22021,NYK,MIA,2022-01-27,00:30
382,22021,BKN,DEN,2022-01-27,01:00
383,22021,DEN,BKN,2022-01-27,01:00
384,22021,CHI,TOR,2022-01-27,01:00
385,22021,TOR,CHI,2022-01-27,01:00
386,22021,SAS,MEM,2022-01-27,01:30
387,22021,MEM,SAS,2022-01-27,01:30
388,22021,UTA,PHX,2022-01-27,03:00
389,22021,PHX,UTA,2022-01-27,03:00
390,22021,POR,DAL,2022-01-27,03:00
391,22021,DAL,POR,2022-01-27,03:00
392,22021,PHI,LAL,2022-01-28,00:30
393,22021,LAL,PHI,2022-01-28,00:30
394,22021,GSW,MIN,2022-01-28,03:00
395,22021,MIN,GSW,2022-01-28,03:00
396,22021,ORL,DET,2022-01-29,00:00
397,22021,DET,ORL,2022-01-29,00:00
398,22021,CHA,LAL,2022-01-29,00:30
399,22021,LAL,CHA,2022-01-29,00:30
400,22021,ATL,BOS,2022-01-29,00:30
401,22021,BOS,ATL,2022-01-29,00:30
402,22021,NOP,DEN,2022-01-29,01:00
403,22021,DEN,NOP,2022-01-29,01:00
404,22021,MIA,LAC,2022-01-29,01:00
405,22021,LAC,MIA,2022-01-29,01:00
406,22021,HOU,POR,2022-01-29,01:00
407,22021,POR,HOU,2022-01-29,01:00
408,22021,MEM,UTA,2022-01-29,01:00
409,22021,UTA,MEM,2022-01-29,01:00
410,22021,OKC,IND,2022-01-29,01:00
411,22021,IND,OKC,2022-01-29,01:00
412,22021,SAS,CHI,2022-01-29,01:30
413,22021,CHI,SAS,2022-01-29,01:30
414,22021,PHX,MIN,2022-01-29,02:00
415,22021,MIN,PHX,2022-01-29,02:00
416,22021,MIL,NYK,2022-01-29,03:00
417,22021,NYK,MIL,2022-01-29,03:00
418,22021,NOP,BOS,2022-01-30,00:00
419,22021,BOS,NOP,2022-01-30,00:00
420,22021,DAL,IND,2022-01-30,00:00
421,22021,IND,DAL,2022-01-30,00:00
422,22021,PHI,SAC,2022-01-30,00:30
423,22021,SAC,PHI,2022-01-30,00:30
424,22021,MIA,TOR,2022-01-30,01:00
425,22021,TOR,MIA,2022-01-30,01:00
426,22021,MEM,WAS,2022-01-30,01:00
427,22021,WAS,MEM,2022-01-30,01:00
428,22021,GSW,BKN,2022-01-30,01:30
429,22021,BKN,GSW,2022-01-30,01:30
430,22021,ATL,LAL,2022-01-30,18:00
431,22021,LAL,ATL,2022-01-30,18:00
432,22021,CHA,LAC,2022-01-30,18:00
433,22021,LAC,CHA,2022-01-30,18:00
434,22021,CHI,POR,2022-01-30,20:30
435,22021,POR,CHI,2022-01-30,20:30
436,22021,DET,CLE,2022-01-30,23:00
437,22021,CLE,DET,2022-01-30,23:00
438,22021,ORL,DAL,2022-01-31,00:00
439,22021,DAL,ORL,2022-01-31,00:00
440,22021,MIL,DEN,2022-01-31,00:00
441,22021,DEN,MIL,2022-01-31,00:00
442,22021,MIN,UTA,2022-01-31,01:00
443,22021,UTA,MIN,2022-01-31,01:00
444,22021,PHX,SAS,2022-01-31,01:00
445,22021,SAS,PHX,2022-01-31,01:00
446,22021,CLE,NOP,2022-02-01,00:00
447,22021,NOP,CLE,2022-02-01,00:00
448,22021,IND,LAC,2022-02-01,00:00
449,22021,LAC,IND,2022-02-01,00:00
450,22021,PHI,MEM,2022-02-01,00:00
451,22021,MEM,PHI,2022-02-01,00:00
452,22021,BOS,MIA,2022-02-01,00:30
453,22021,MIA,BOS,2022-02-01,00:30
454,22021,NYK,SAC,2022-02-01,00:30
455,22021,SAC,NYK,2022-02-01,00:30
456,22021,ATL,TOR,2022-02-01,00:30
457,22021,TOR,ATL,2022-02-01,00:30
458,22021,HOU,GSW,2022-02-01,01:00
459,22021,GSW,HOU,2022-02-01,01:00
460,22021,OKC,POR,2022-02-01,01:00
461,22021,POR,OKC,2022-02-01,01:00
462,22021,DET,NOP,2022-02-02,00:00
463,22021,NOP,DET,2022-02-02,00:00
464,22021,MIL,WAS,2022-02-02,00:30
465,22021,WAS,MIL,2022-02-02,00:30
466,22021,TOR,MIA,2022-02-02,00:30
467,22021,MIA,TOR,2022-02-02,00:30
468,22021,CHI,ORL,2022-02-02,01:00
469,22021,ORL,CHI,2022-02-02,01:00
470,22021,MIN,DEN,2022-02-02,01:00
471,22021,DEN,MIN,2022-02-02,01:00
472,22021,SAS,GSW,2022-02-02,01:30
